"";"comuna_name";"edad";"hombres";"mujeres";"total"
"1737";"Lo Barnechea";"60-64";1427;1459;2886
"1738";"Lo Barnechea";"65-69";967;945;1912
"1739";"Lo Barnechea";"70-74";619;627;1246
"1740";"Lo Barnechea";"75-80";685;1128;1813
"1741";"Lo Espejo";"20-24";4786;4582;9368
"1742";"Lo Espejo";"25-29";4533;4300;8833
"1743";"Lo Espejo";"30-34";4475;4197;8672
"1744";"Lo Espejo";"35-39";4440;4245;8685
"1745";"Lo Espejo";"40-44";4686;4322;9008
"1746";"Lo Espejo";"45-49";4160;3992;8152
"1747";"Lo Espejo";"50-54";3564;3637;7201
"1748";"Lo Espejo";"55-59";2860;3031;5891
"1749";"Lo Espejo";"60-64";2304;2776;5080
"1750";"Lo Espejo";"65-69";2034;2799;4833
"1751";"Lo Espejo";"70-74";1768;2265;4033
"1752";"Lo Espejo";"75-80";1706;2755;4461
"1753";"Lo Prado";"20-24";4701;4570;9271
"1754";"Lo Prado";"25-29";5430;5141;10571
"1755";"Lo Prado";"30-34";4805;4467;9272
"1756";"Lo Prado";"35-39";3910;3762;7672
"1757";"Lo Prado";"40-44";3306;3272;6578
"1758";"Lo Prado";"45-49";3224;3559;6783
"1759";"Lo Prado";"50-54";3712;4368;8080
"1760";"Lo Prado";"55-59";3574;4168;7742
"1761";"Lo Prado";"60-64";3017;3366;6383
"1762";"Lo Prado";"65-69";2182;2495;4677
"1763";"Lo Prado";"70-74";1245;1560;2805
"1764";"Lo Prado";"75-80";1176;2258;3434
"1765";"Lolol";"20-24";278;217;495
"1766";"Lolol";"25-29";230;194;424
"1767";"Lolol";"30-34";225;179;404
"1768";"Lolol";"35-39";239;182;421
"1769";"Lolol";"40-44";222;222;444
"1770";"Lolol";"45-49";285;235;520
"1771";"Lolol";"50-54";277;218;495
"1772";"Lolol";"55-59";243;229;472
"1773";"Lolol";"60-64";228;175;403
"1774";"Lolol";"65-69";153;163;316
"1775";"Lolol";"70-74";120;141;261
"1776";"Lolol";"75-80";201;254;455
"1777";"Loncoche";"20-24";910;891;1801
"1778";"Loncoche";"25-29";813;859;1672
"1779";"Loncoche";"30-34";716;741;1457
"1780";"Loncoche";"35-39";740;771;1511
"1781";"Loncoche";"40-44";821;835;1656
"1782";"Loncoche";"45-49";811;803;1614
"1783";"Loncoche";"50-54";841;772;1613
"1784";"Loncoche";"55-59";690;631;1321
"1785";"Loncoche";"60-64";555;589;1144
"1786";"Loncoche";"65-69";442;458;900
"1787";"Loncoche";"70-74";369;427;796
"1788";"Loncoche";"75-80";552;686;1238
"1789";"Longaví";"20-24";1315;1176;2491
"1790";"Longaví";"25-29";1019;1069;2088
"1791";"Longaví";"30-34";933;890;1823
"1792";"Longaví";"35-39";1065;965;2030
"1793";"Longaví";"40-44";1121;997;2118
"1794";"Longaví";"45-49";1149;982;2131
"1795";"Longaví";"50-54";1038;927;1965
"1796";"Longaví";"55-59";911;824;1735
"1797";"Longaví";"60-64";776;629;1405
"1798";"Longaví";"65-69";591;453;1044
"1799";"Longaví";"70-74";412;377;789
"1800";"Longaví";"75-80";548;663;1211
"1801";"Lonquimay";"20-24";461;392;853
"1802";"Lonquimay";"25-29";466;436;902
"1803";"Lonquimay";"30-34";373;345;718
"1804";"Lonquimay";"35-39";343;339;682
"1805";"Lonquimay";"40-44";406;331;737
"1806";"Lonquimay";"45-49";422;371;793
"1807";"Lonquimay";"50-54";380;284;664
"1808";"Lonquimay";"55-59";283;283;566
"1809";"Lonquimay";"60-64";231;206;437
"1810";"Lonquimay";"65-69";196;183;379
"1811";"Lonquimay";"70-74";119;109;228
"1812";"Lonquimay";"75-80";204;260;464
"1813";"Los Álamos";"20-24";1045;1002;2047
"1814";"Los Álamos";"25-29";910;882;1792
"1815";"Los Álamos";"30-34";772;770;1542
"1816";"Los Álamos";"35-39";697;694;1391
"1817";"Los Álamos";"40-44";713;754;1467
"1818";"Los Álamos";"45-49";796;787;1583
"1819";"Los Álamos";"50-54";709;684;1393
"1820";"Los Álamos";"55-59";510;551;1061
"1821";"Los Álamos";"60-64";467;405;872
"1822";"Los Álamos";"65-69";391;383;774
"1823";"Los Álamos";"70-74";320;298;618
"1824";"Los Álamos";"75-80";439;488;927
"1825";"Los Andes";"20-24";2652;2552;5204
"1826";"Los Andes";"25-29";3043;2871;5914
"1827";"Los Andes";"30-34";2621;2488;5109
"1828";"Los Andes";"35-39";2196;2169;4365
"1829";"Los Andes";"40-44";2155;2284;4439
"1830";"Los Andes";"45-49";2477;2616;5093
"1831";"Los Andes";"50-54";2425;2419;4844
"1832";"Los Andes";"55-59";1917;1835;3752
"1833";"Los Andes";"60-64";1254;1295;2549
"1834";"Los Andes";"65-69";915;1125;2040
"1835";"Los Andes";"70-74";664;872;1536
"1836";"Los Andes";"75-80";995;1655;2650
"1837";"Los Ángeles";"20-24";7792;8240;16032
"1838";"Los Ángeles";"25-29";7728;8176;15904
"1839";"Los Ángeles";"30-34";6775;7311;14086
"1840";"Los Ángeles";"35-39";6139;6557;12696
"1841";"Los Ángeles";"40-44";6507;7022;13529
"1842";"Los Ángeles";"45-49";6598;6787;13385
"1843";"Los Ángeles";"50-54";5954;6206;12160
"1844";"Los Ángeles";"55-59";5041;5045;10086
"1845";"Los Ángeles";"60-64";3967;3895;7862
"1846";"Los Ángeles";"65-69";3029;3490;6519
"1847";"Los Ángeles";"70-74";2213;2477;4690
"1848";"Los Ángeles";"75-80";2952;4200;7152
"1849";"Los Lagos";"20-24";910;862;1772
"1850";"Los Lagos";"25-29";1024;904;1928
"1851";"Los Lagos";"30-34";780;676;1456
"1852";"Los Lagos";"35-39";651;695;1346
"1853";"Los Lagos";"40-44";724;742;1466
"1854";"Los Lagos";"45-49";875;721;1596
"1855";"Los Lagos";"50-54";742;670;1412
"1856";"Los Lagos";"55-59";635;558;1193
"1857";"Los Lagos";"60-64";471;492;963
"1858";"Los Lagos";"65-69";394;386;780
"1859";"Los Lagos";"70-74";262;306;568
"1860";"Los Lagos";"75-80";373;485;858
"1861";"Los Muermos";"20-24";617;519;1136
"1862";"Los Muermos";"25-29";580;499;1079
"1863";"Los Muermos";"30-34";551;487;1038
"1864";"Los Muermos";"35-39";624;543;1167
"1865";"Los Muermos";"40-44";671;609;1280
"1866";"Los Muermos";"45-49";716;570;1286
"1867";"Los Muermos";"50-54";713;528;1241
"1868";"Los Muermos";"55-59";562;454;1016
"1869";"Los Muermos";"60-64";467;401;868
"1870";"Los Muermos";"65-69";338;306;644
"1871";"Los Muermos";"70-74";251;238;489
"1872";"Los Muermos";"75-80";299;395;694
"1873";"Los Sauces";"20-24";311;291;602
"1874";"Los Sauces";"25-29";257;262;519
"1875";"Los Sauces";"30-34";236;240;476
"1876";"Los Sauces";"35-39";266;227;493
"1877";"Los Sauces";"40-44";283;270;553
"1878";"Los Sauces";"45-49";306;272;578
"1879";"Los Sauces";"50-54";273;266;539
"1880";"Los Sauces";"55-59";234;235;469
"1881";"Los Sauces";"60-64";209;189;398
"1882";"Los Sauces";"65-69";165;153;318
"1883";"Los Sauces";"70-74";143;142;285
"1884";"Los Sauces";"75-80";180;247;427
"1885";"Los Vilos";"20-24";753;767;1520
"1886";"Los Vilos";"25-29";720;768;1488
"1887";"Los Vilos";"30-34";707;609;1316
"1888";"Los Vilos";"35-39";725;687;1412
"1889";"Los Vilos";"40-44";748;708;1456
"1890";"Los Vilos";"45-49";744;642;1386
"1891";"Los Vilos";"50-54";682;559;1241
"1892";"Los Vilos";"55-59";502;561;1063
"1893";"Los Vilos";"60-64";466;413;879
"1894";"Los Vilos";"65-69";365;396;761
"1895";"Los Vilos";"70-74";265;267;532
"1896";"Los Vilos";"75-80";356;436;792
"1897";"Lota";"20-24";2178;2225;4403
"1898";"Lota";"25-29";2051;1963;4014
"1899";"Lota";"30-34";1704;1689;3393
"1900";"Lota";"35-39";1551;1663;3214
"1901";"Lota";"40-44";1671;1665;3336
"1902";"Lota";"45-49";1731;1834;3565
"1903";"Lota";"50-54";1594;1568;3162
"1904";"Lota";"55-59";1367;1371;2738
"1905";"Lota";"60-64";1035;1094;2129
"1906";"Lota";"65-69";688;829;1517
"1907";"Lota";"70-74";616;736;1352
"1908";"Lota";"75-80";810;1054;1864
"1909";"Lumaco";"20-24";487;390;877
"1910";"Lumaco";"25-29";493;357;850
"1911";"Lumaco";"30-34";424;329;753
"1912";"Lumaco";"35-39";438;326;764
"1913";"Lumaco";"40-44";443;328;771
"1914";"Lumaco";"45-49";407;322;729
"1915";"Lumaco";"50-54";484;322;806
"1916";"Lumaco";"55-59";369;295;664
"1917";"Lumaco";"60-64";300;231;531
"1918";"Lumaco";"65-69";249;179;428
"1919";"Lumaco";"70-74";180;143;323
"1920";"Lumaco";"75-80";246;252;498
"1921";"Machalí";"20-24";1935;2015;3950
"1922";"Machalí";"25-29";1684;1738;3422
"1923";"Machalí";"30-34";1581;1644;3225
"1924";"Machalí";"35-39";1763;1804;3567
"1925";"Machalí";"40-44";1936;1946;3882
"1926";"Machalí";"45-49";1937;1832;3769
"1927";"Machalí";"50-54";1742;1656;3398
"1928";"Machalí";"55-59";1288;1314;2602
"1929";"Machalí";"60-64";893;938;1831
"1930";"Machalí";"65-69";717;783;1500
"1931";"Machalí";"70-74";467;565;1032
"1932";"Machalí";"75-80";550;943;1493
"1933";"Macul";"20-24";5176;4916;10092
"1934";"Macul";"25-29";5320;5101;10421
"1935";"Macul";"30-34";4661;4435;9096
"1936";"Macul";"35-39";4019;4032;8051
"1937";"Macul";"40-44";3874;4222;8096
"1938";"Macul";"45-49";4109;4659;8768
"1939";"Macul";"50-54";4127;4856;8983
"1940";"Macul";"55-59";3693;4376;8069
"1941";"Macul";"60-64";3105;3849;6954
"1942";"Macul";"65-69";2381;3002;5383
"1943";"Macul";"70-74";1633;2216;3849
"1944";"Macul";"75-80";2011;3894;5905
"1945";"Máfil";"20-24";314;263;577
"1946";"Máfil";"25-29";253;258;511
"1947";"Máfil";"30-34";242;229;471
"1948";"Máfil";"35-39";252;225;477
"1949";"Máfil";"40-44";242;217;459
"1950";"Máfil";"45-49";295;221;516
"1951";"Máfil";"50-54";264;216;480
"1952";"Máfil";"55-59";220;218;438
"1953";"Máfil";"60-64";178;159;337
"1954";"Máfil";"65-69";137;157;294
"1955";"Máfil";"70-74";124;106;230
"1956";"Máfil";"75-80";189;211;400
"1957";"Maipú";"20-24";21408;20996;42404
"1958";"Maipú";"25-29";20561;21915;42476
"1959";"Maipú";"30-34";21496;23222;44718
"1960";"Maipú";"35-39";23020;24298;47318
"1961";"Maipú";"40-44";22705;23517;46222
"1962";"Maipú";"45-49";20520;21393;41913
"1963";"Maipú";"50-54";17358;18412;35770
"1964";"Maipú";"55-59";12029;13053;25082
"1965";"Maipú";"60-64";8172;9167;17339
"1966";"Maipú";"65-69";5556;6655;12211
"1967";"Maipú";"70-74";3372;4772;8144
"1968";"Maipú";"75-80";3372;6775;10147
"1969";"Malloa";"20-24";620;544;1164
"1970";"Malloa";"25-29";439;447;886
"1971";"Malloa";"30-34";440;379;819
"1972";"Malloa";"35-39";506;472;978
"1973";"Malloa";"40-44";500;481;981
"1974";"Malloa";"45-49";547;464;1011
"1975";"Malloa";"50-54";524;426;950
"1976";"Malloa";"55-59";444;372;816
"1977";"Malloa";"60-64";324;319;643
"1978";"Malloa";"65-69";272;228;500
"1979";"Malloa";"70-74";162;194;356
"1980";"Malloa";"75-80";264;320;584
"1981";"Marchihue";"20-24";280;247;527
"1982";"Marchihue";"25-29";257;249;506
"1983";"Marchihue";"30-34";237;229;466
"1984";"Marchihue";"35-39";268;226;494
"1985";"Marchihue";"40-44";282;267;549
"1986";"Marchihue";"45-49";295;256;551
"1987";"Marchihue";"50-54";310;280;590
"1988";"Marchihue";"55-59";259;230;489
"1989";"Marchihue";"60-64";253;178;431
"1990";"Marchihue";"65-69";162;121;283
"1991";"Marchihue";"70-74";114;134;248
"1992";"Marchihue";"75-80";180;241;421
"1993";"María Elena";"20-24";217;183;400
"1994";"María Elena";"25-29";302;198;500
"1995";"María Elena";"30-34";260;209;469
"1996";"María Elena";"35-39";297;202;499
"1997";"María Elena";"40-44";271;162;433
"1998";"María Elena";"45-49";308;189;497
"1999";"María Elena";"50-54";278;145;423
"2000";"María Elena";"55-59";203;92;295
"2001";"María Elena";"60-64";117;46;163
"2002";"María Elena";"65-69";32;27;59
"2003";"María Elena";"70-74";17;20;37
"2004";"María Elena";"75-80";22;20;42
"2005";"María Pinto";"20-24";491;499;990
"2006";"María Pinto";"25-29";467;471;938
"2007";"María Pinto";"30-34";465;476;941
"2008";"María Pinto";"35-39";494;468;962
"2009";"María Pinto";"40-44";493;412;905
"2010";"María Pinto";"45-49";410;460;870
"2011";"María Pinto";"50-54";402;333;735
"2012";"María Pinto";"55-59";335;293;628
"2013";"María Pinto";"60-64";265;277;542
"2014";"María Pinto";"65-69";279;239;518
"2015";"María Pinto";"70-74";159;136;295
"2016";"María Pinto";"75-80";239;240;479
"2017";"Mariquina";"20-24";870;900;1770
"2018";"Mariquina";"25-29";905;861;1766
"2019";"Mariquina";"30-34";764;727;1491
"2020";"Mariquina";"35-39";674;576;1250
"2021";"Mariquina";"40-44";710;659;1369
"2022";"Mariquina";"45-49";805;644;1449
"2023";"Mariquina";"50-54";728;674;1402
"2024";"Mariquina";"55-59";641;560;1201
"2025";"Mariquina";"60-64";492;461;953
"2026";"Mariquina";"65-69";411;375;786
"2027";"Mariquina";"70-74";264;276;540
"2028";"Mariquina";"75-80";441;591;1032
"2029";"Maule";"20-24";1783;1912;3695
"2030";"Maule";"25-29";1459;1512;2971
"2031";"Maule";"30-34";1312;1551;2863
"2032";"Maule";"35-39";1414;1503;2917
"2033";"Maule";"40-44";1518;1557;3075
"2034";"Maule";"45-49";1588;1410;2998
"2035";"Maule";"50-54";1326;1376;2702
"2036";"Maule";"55-59";1072;1066;2138
"2037";"Maule";"60-64";906;846;1752
"2038";"Maule";"65-69";790;751;1541
"2039";"Maule";"70-74";573;533;1106
"2040";"Maule";"75-80";720;817;1537
"2041";"Maullín";"20-24";501;441;942
"2042";"Maullín";"25-29";519;491;1010
"2043";"Maullín";"30-34";536;482;1018
"2044";"Maullín";"35-39";609;540;1149
"2045";"Maullín";"40-44";656;560;1216
"2046";"Maullín";"45-49";677;550;1227
"2047";"Maullín";"50-54";652;491;1143
"2048";"Maullín";"55-59";535;406;941
"2049";"Maullín";"60-64";417;364;781
"2050";"Maullín";"65-69";343;315;658
"2051";"Maullín";"70-74";232;228;460
"2052";"Maullín";"75-80";296;400;696
"2053";"Mejillones";"20-24";452;436;888
"2054";"Mejillones";"25-29";491;363;854
"2055";"Mejillones";"30-34";457;393;850
"2056";"Mejillones";"35-39";527;406;933
"2057";"Mejillones";"40-44";546;364;910
"2058";"Mejillones";"45-49";473;323;796
"2059";"Mejillones";"50-54";380;274;654
"2060";"Mejillones";"55-59";312;249;561
"2061";"Mejillones";"60-64";244;180;424
"2062";"Mejillones";"65-69";131;116;247
"2063";"Mejillones";"70-74";81;70;151
"2064";"Mejillones";"75-80";96;128;224
"2065";"Melipeuco";"20-24";213;160;373
"2066";"Melipeuco";"25-29";209;229;438
"2067";"Melipeuco";"30-34";144;196;340
"2068";"Melipeuco";"35-39";168;152;320
"2069";"Melipeuco";"40-44";213;189;402
"2070";"Melipeuco";"45-49";191;202;393
"2071";"Melipeuco";"50-54";209;191;400
"2072";"Melipeuco";"55-59";233;149;382
"2073";"Melipeuco";"60-64";159;163;322
"2074";"Melipeuco";"65-69";120;121;241
"2075";"Melipeuco";"70-74";120;95;215
"2076";"Melipeuco";"75-80";150;209;359
"2077";"Melipilla";"20-24";4677;4460;9137
"2078";"Melipilla";"25-29";4346;4463;8809
"2079";"Melipilla";"30-34";4252;4032;8284
"2080";"Melipilla";"35-39";4113;4005;8118
"2081";"Melipilla";"40-44";4056;4000;8056
"2082";"Melipilla";"45-49";3902;3854;7756
"2083";"Melipilla";"50-54";3799;3737;7536
"2084";"Melipilla";"55-59";3021;2832;5853
"2085";"Melipilla";"60-64";2570;2517;5087
"2086";"Melipilla";"65-69";2136;1902;4038
"2087";"Melipilla";"70-74";1404;1398;2802
"2088";"Melipilla";"75-80";1711;2294;4005
"2089";"Molina";"20-24";2056;1992;4048
"2090";"Molina";"25-29";1620;1562;3182
"2091";"Molina";"30-34";1285;1249;2534
"2092";"Molina";"35-39";1438;1470;2908
"2093";"Molina";"40-44";1520;1494;3014
"2094";"Molina";"45-49";1631;1591;3222
"2095";"Molina";"50-54";1466;1537;3003
"2096";"Molina";"55-59";1203;1183;2386
"2097";"Molina";"60-64";954;975;1929
"2098";"Molina";"65-69";741;738;1479
"2099";"Molina";"70-74";542;601;1143
"2100";"Molina";"75-80";741;966;1707
"2101";"Monte Patria";"20-24";1476;1363;2839
"2102";"Monte Patria";"25-29";1332;1334;2666
"2103";"Monte Patria";"30-34";1292;1185;2477
"2104";"Monte Patria";"35-39";1179;1069;2248
"2105";"Monte Patria";"40-44";1151;1057;2208
"2106";"Monte Patria";"45-49";1105;943;2048
"2107";"Monte Patria";"50-54";985;870;1855
"2108";"Monte Patria";"55-59";941;819;1760
"2109";"Monte Patria";"60-64";756;763;1519
"2110";"Monte Patria";"65-69";603;575;1178
"2111";"Monte Patria";"70-74";475;493;968
"2112";"Monte Patria";"75-80";614;888;1502
"2113";"Mostazal";"20-24";1241;1246;2487
"2114";"Mostazal";"25-29";1134;1061;2195
"2115";"Mostazal";"30-34";867;800;1667
"2116";"Mostazal";"35-39";872;894;1766
"2117";"Mostazal";"40-44";889;950;1839
"2118";"Mostazal";"45-49";1019;857;1876
"2119";"Mostazal";"50-54";897;805;1702
"2120";"Mostazal";"55-59";696;666;1362
"2121";"Mostazal";"60-64";596;543;1139
"2122";"Mostazal";"65-69";403;422;825
"2123";"Mostazal";"70-74";303;300;603
"2124";"Mostazal";"75-80";395;470;865
"2125";"Mulchén";"20-24";1312;1208;2520
"2126";"Mulchén";"25-29";1133;1119;2252
"2127";"Mulchén";"30-34";991;951;1942
"2128";"Mulchén";"35-39";931;904;1835
"2129";"Mulchén";"40-44";1028;972;2000
"2130";"Mulchén";"45-49";1044;1036;2080
"2131";"Mulchén";"50-54";1025;928;1953
"2132";"Mulchén";"55-59";920;805;1725
"2133";"Mulchén";"60-64";719;711;1430
"2134";"Mulchén";"65-69";586;639;1225
"2135";"Mulchén";"70-74";453;508;961
"2136";"Mulchén";"75-80";637;743;1380
"2137";"Nacimiento";"20-24";1155;1141;2296
"2138";"Nacimiento";"25-29";1090;1185;2275
"2139";"Nacimiento";"30-34";948;969;1917
"2140";"Nacimiento";"35-39";948;897;1845
"2141";"Nacimiento";"40-44";1043;965;2008
"2142";"Nacimiento";"45-49";1065;953;2018
"2143";"Nacimiento";"50-54";896;811;1707
"2144";"Nacimiento";"55-59";816;738;1554
"2145";"Nacimiento";"60-64";641;600;1241
"2146";"Nacimiento";"65-69";510;494;1004
"2147";"Nacimiento";"70-74";363;358;721
"2148";"Nacimiento";"75-80";483;626;1109
"2149";"Nancagua";"20-24";712;681;1393
"2150";"Nancagua";"25-29";562;585;1147
"2151";"Nancagua";"30-34";546;486;1032
"2152";"Nancagua";"35-39";625;677;1302
"2153";"Nancagua";"40-44";598;553;1151
"2154";"Nancagua";"45-49";653;549;1202
"2155";"Nancagua";"50-54";525;556;1081
"2156";"Nancagua";"55-59";531;478;1009
"2157";"Nancagua";"60-64";401;379;780
"2158";"Nancagua";"65-69";317;317;634
"2159";"Nancagua";"70-74";248;253;501
"2160";"Nancagua";"75-80";309;386;695
"2161";"Natales";"20-24";676;699;1375
"2162";"Natales";"25-29";971;746;1717
"2163";"Natales";"30-34";818;689;1507
"2164";"Natales";"35-39";746;693;1439
"2165";"Natales";"40-44";679;614;1293
"2166";"Natales";"45-49";800;747;1547
"2167";"Natales";"50-54";897;792;1689
"2168";"Natales";"55-59";764;696;1460
"2169";"Natales";"60-64";597;487;1084
"2170";"Natales";"65-69";420;416;836
"2171";"Natales";"70-74";326;339;665
"2172";"Natales";"75-80";364;525;889
"2173";"Navidad";"20-24";168;168;336
"2174";"Navidad";"25-29";159;124;283
"2175";"Navidad";"30-34";163;142;305
"2176";"Navidad";"35-39";177;178;355
"2177";"Navidad";"40-44";241;195;436
"2178";"Navidad";"45-49";255;179;434
"2179";"Navidad";"50-54";237;193;430
"2180";"Navidad";"55-59";236;208;444
"2181";"Navidad";"60-64";215;217;432
"2182";"Navidad";"65-69";225;166;391
"2183";"Navidad";"70-74";134;136;270
"2184";"Navidad";"75-80";227;222;449
"2185";"Negrete";"20-24";399;372;771
"2186";"Negrete";"25-29";360;432;792
"2187";"Negrete";"30-34";362;336;698
"2188";"Negrete";"35-39";294;309;603
"2189";"Negrete";"40-44";349;308;657
"2190";"Negrete";"45-49";363;310;673
"2191";"Negrete";"50-54";293;291;584
"2192";"Negrete";"55-59";306;276;582
"2193";"Negrete";"60-64";252;235;487
"2194";"Negrete";"65-69";197;189;386
"2195";"Negrete";"70-74";148;136;284
"2196";"Negrete";"75-80";227;218;445
"2197";"Ninhue";"20-24";188;177;365
"2198";"Ninhue";"25-29";186;166;352
"2199";"Ninhue";"30-34";174;182;356
"2200";"Ninhue";"35-39";176;172;348
"2201";"Ninhue";"40-44";203;192;395
"2202";"Ninhue";"45-49";240;191;431
"2203";"Ninhue";"50-54";232;231;463
"2204";"Ninhue";"55-59";183;179;362
"2205";"Ninhue";"60-64";223;140;363
"2206";"Ninhue";"65-69";138;154;292
"2207";"Ninhue";"70-74";108;121;229
"2208";"Ninhue";"75-80";164;198;362
"2209";"Nogales";"20-24";895;994;1889
"2210";"Nogales";"25-29";1046;1081;2127
"2211";"Nogales";"30-34";915;862;1777
"2212";"Nogales";"35-39";808;750;1558
"2213";"Nogales";"40-44";813;716;1529
"2214";"Nogales";"45-49";808;756;1564
"2215";"Nogales";"50-54";742;770;1512
"2216";"Nogales";"55-59";646;650;1296
"2217";"Nogales";"60-64";498;505;1003
"2218";"Nogales";"65-69";381;390;771
"2219";"Nogales";"70-74";289;316;605
"2220";"Nogales";"75-80";383;544;927
"2221";"Nueva Imperial";"20-24";1359;1296;2655
"2222";"Nueva Imperial";"25-29";1199;1157;2356
"2223";"Nueva Imperial";"30-34";980;939;1919
"2224";"Nueva Imperial";"35-39";1025;997;2022
"2225";"Nueva Imperial";"40-44";1177;1097;2274
"2226";"Nueva Imperial";"45-49";1196;1107;2303
"2227";"Nueva Imperial";"50-54";1196;973;2169
"2228";"Nueva Imperial";"55-59";931;843;1774
"2229";"Nueva Imperial";"60-64";733;702;1435
"2230";"Nueva Imperial";"65-69";652;743;1395
"2231";"Nueva Imperial";"70-74";436;545;981
"2232";"Nueva Imperial";"75-80";707;1065;1772
"2233";"Ñiquén";"20-24";379;357;736
"2234";"Ñiquén";"25-29";348;349;697
"2235";"Ñiquén";"30-34";346;370;716
"2236";"Ñiquén";"35-39";398;382;780
"2237";"Ñiquén";"40-44";445;376;821
"2238";"Ñiquén";"45-49";464;399;863
"2239";"Ñiquén";"50-54";471;420;891
"2240";"Ñiquén";"55-59";450;345;795
"2241";"Ñiquén";"60-64";318;315;633
"2242";"Ñiquén";"65-69";275;314;589
"2243";"Ñiquén";"70-74";244;229;473
"2244";"Ñiquén";"75-80";353;350;703
